transaction_id,customer_id,transaction_date,transaction_type,amount,adjustment_code,network_node,country,destination_account
TXN00001135,CLI000115,2023-08-15,FATURA,210.67,10,SP-CORE-01,BR,BR-4461558269
TXN00001136,CLI000842,2023-05-31,FATURA,2977.75,10,SP-CORE-01,BR,BR-5738214525
TXN00001137,CLI000951,2023-11-03,AJUSTE,2760.41,00,MG-CORE-01,BR,BR-2285291868
TXN00001138,CLI001060,2023-11-14,PAGAMENTO,2174.92,02,SP-CORE-01,BR,BR-4755937285
TXN00001139,CLI000397,2023-10-28,ESTORNO,689.83,00,SP-CORE-01,BR,BR-3908281627
TXN00001140,CLI000911,2023-11-23,AJUSTE,1790.97,02,MG-CORE-01,BR,BR-9883760207
TXN00001141,CLI000639,2023-05-05,AJUSTE,499.1,00,SP-CORE-01,BR,BR-3419317349
TXN00001142,CLI001109,2023-09-20,PAGAMENTO,3359.9,02,RJ-CORE-01,BR,BR-5999842516
TXN00001143,CLI000017,2023-03-17,AJUSTE,1653.94,02,RJ-CORE-01,BR,BR-4213790202
TXN00001144,CLI000411,2023-01-30,AJUSTE,167833.32,9A,SANTOS-PORT-07,LU,OFFSHORE-999404NT
TXN00001145,CLI000679,2023-02-05,AJUSTE,1208.6,10,MG-CORE-01,BR,BR-6977525103
TXN00001146,CLI000087,2023-11-12,ESTORNO,-1062.72,02,SP-CORE-02,BR,BR-3775278048
TXN00001147,CLI000437,2023-04-23,PAGAMENTO,3221.44,01,SP-CORE-02,BR,BR-6322929387
TXN00001148,CLI000820,2023-09-04,AJUSTE,2576.36,02,MG-CORE-01,BR,BR-2657365938
TXN00001149,CLI001137,2023-01-04,AJUSTE,1282.6,00,RJ-CORE-01,BR,BR-6330405542
TXN00001150,CLI000090,2023-03-14,FATURA,1031.21,01,BA-CORE-01,BR,BR-9894928830
TXN00001151,CLI000357,2023-04-12,FATURA,708.43,01,SP-CORE-02,BR,BR-2359239702
TXN00001152,CLI000208,2023-10-11,ESTORNO,875.96,01,SP-CORE-01,BR,BR-7102562415
TXN00001153,CLI000625,2023-12-13,FATURA,497.61,00,RJ-CORE-01,BR,BR-1313497572
TXN00001154,CLI000889,2023-05-03,PAGAMENTO,1306.35,02,SP-CORE-02,BR,BR-3522707023
TXN00001155,CLI001091,2023-03-02,FATURA,522.62,01,SP-CORE-02,BR,BR-5354209613
TXN00001156,CLI000388,2023-12-22,PAGAMENTO,1322.41,10,SP-CORE-02,BR,BR-1926608888
TXN00001157,CLI001197,2023-03-18,ESTORNO,1160.33,00,RJ-CORE-01,BR,BR-4962447893
TXN00001158,CLI000343,2023-04-18,PAGAMENTO,2551.0,10,BA-CORE-01,BR,BR-8589679668
TXN00001159,CLI000951,2023-11-27,PAGAMENTO,2633.95,02,MG-CORE-01,BR,BR-2727768349
TXN00001160,CLI000550,2023-06-14,AJUSTE,2499.45,10,MG-CORE-01,BR,BR-5950724801
TXN00001161,CLI000416,2023-11-23,PAGAMENTO,3225.72,00,SP-CORE-02,BR,BR-5654014006
TXN00001162,CLI001171,2023-05-01,PAGAMENTO,1397.73,02,MG-CORE-01,BR,BR-9929329605
TXN00001163,CLI000605,2023-07-11,AJUSTE,905.76,00,SP-CORE-02,BR,BR-4955342162
TXN00001164,CLI000689,2023-09-23,PAGAMENTO,1243.48,00,MG-CORE-01,BR,BR-6698349136
TXN00001165,CLI000650,2023-08-19,PAGAMENTO,1647.08,10,RJ-CORE-01,BR,BR-3762327862
TXN00001166,CLI000736,2023-07-15,ESTORNO,106.02,10,SP-CORE-02,BR,BR-2024939794
TXN00001167,CLI000202,2023-05-31,FATURA,2952.26,00,RJ-CORE-01,BR,BR-2050032570
TXN00001168,CLI000675,2023-02-06,FATURA,1273.62,01,RJ-CORE-01,BR,BR-9266213260
TXN00001169,CLI001113,2023-06-04,ESTORNO,2613.34,02,SP-CORE-02,BR,BR-5793125884
TXN00001170,CLI001188,2023-01-05,ESTORNO,2699.86,02,RJ-CORE-01,BR,BR-5531313426
TXN00001171,CLI000430,2023-08-30,FATURA,-322013.68,9A,SANTOS-PORT-07,LU,OFFSHORE-564814VX
TXN00001172,CLI000176,2023-04-30,PAGAMENTO,1815.07,10,MG-CORE-01,BR,BR-5625980561
TXN00001173,CLI001144,2023-04-07,ESTORNO,-1512.2,10,SP-CORE-02,BR,BR-2546720356
TXN00001174,CLI001024,2023-07-11,FATURA,503.55,01,RJ-CORE-01,BR,BR-3434757387
TXN00001175,CLI000048,2023-06-23,ESTORNO,-804.71,10,MG-CORE-01,BR,BR-2579206999
TXN00001176,CLI001176,2023-03-13,FATURA,554.85,02,BA-CORE-01,BR,BR-4104309491
TXN00001177,CLI000792,2023-07-15,PAGAMENTO,730.63,10,SP-CORE-01,BR,BR-3185386258
TXN00001178,CLI000352,2023-09-01,AJUSTE,398.06,10,RJ-CORE-01,BR,BR-4706249669
TXN00001179,CLI000055,2023-12-12,FATURA,1944.12,00,BA-CORE-01,BR,BR-2050340486
TXN00001180,CLI000478,2023-04-12,AJUSTE,261.83,10,RJ-CORE-01,BR,BR-7321180787
TXN00001181,CLI000352,2023-12-04,ESTORNO,1844.9,10,SP-CORE-01,BR,BR-1644608746
TXN00001182,CLI000141,2023-07-30,ESTORNO,-1381.05,00,SP-CORE-02,BR,BR-4682870880
TXN00001183,CLI000973,2023-04-16,PAGAMENTO,472.16,01,RJ-CORE-01,BR,BR-2801177461
TXN00001184,CLI001030,2023-11-06,AJUSTE,2021.32,02,BA-CORE-01,BR,BR-2382129132
TXN00001185,CLI000818,2023-05-22,PAGAMENTO,721.93,01,MG-CORE-01,BR,BR-8388580360
TXN00001186,CLI001180,2023-09-27,AJUSTE,1164.54,10,MG-CORE-01,BR,BR-9924456994
TXN00001187,CLI000801,2023-02-16,FATURA,1021.93,10,RJ-CORE-01,BR,BR-2601198885
TXN00001188,CLI000376,2023-08-01,AJUSTE,886.99,10,MG-CORE-01,BR,BR-4873807154
TXN00001189,CLI000561,2023-07-21,FATURA,2451.28,00,SP-CORE-02,BR,BR-1770278136
TXN00001190,CLI001133,2023-12-08,ESTORNO,3208.71,01,MG-CORE-01,BR,BR-5215140451
TXN00001191,CLI000840,2023-07-08,FATURA,286.34,00,BA-CORE-01,BR,BR-9392707144
TXN00001192,CLI000150,2023-03-26,PAGAMENTO,899.63,00,MG-CORE-01,BR,BR-8923555411
TXN00001193,CLI000078,2023-07-15,PAGAMENTO,1215.93,10,SP-CORE-02,BR,BR-2405746777
TXN00001194,CLI000993,2023-05-09,FATURA,419.1,01,RJ-CORE-01,BR,BR-7670476743
TXN00001195,CLI000965,2023-02-04,PAGAMENTO,307.27,01,MG-CORE-01,BR,BR-5329194647
TXN00001196,CLI000255,2023-03-24,ESTORNO,-613.65,00,BA-CORE-01,BR,BR-6156843353
TXN00001197,CLI000903,2023-03-28,PAGAMENTO,290.0,00,RJ-CORE-01,BR,BR-3674551397
TXN00001198,CLI000098,2023-04-02,ESTORNO,-774.02,00,BA-CORE-01,BR,BR-7287517250
TXN00001199,CLI000010,2023-07-19,FATURA,2422.41,10,SP-CORE-01,BR,BR-2052811909
TXN00001200,CLI000410,2023-07-13,FATURA,2689.56,01,RJ-CORE-01,BR,BR-2761091683
TXN00001201,CLI000130,2023-01-09,FATURA,1487.46,00,RJ-CORE-01,BR,BR-4767539382
TXN00001202,CLI000852,2023-02-19,AJUSTE,2793.3,01,SP-CORE-02,BR,BR-9379439373
TXN00001203,CLI001110,2023-06-17,FATURA,1142.92,01,BA-CORE-01,BR,BR-8118065825
TXN00001204,CLI000663,2023-08-08,PAGAMENTO,440.4,01,SP-CORE-01,BR,BR-8418332121
TXN00001205,CLI000436,2023-01-08,AJUSTE,1419.45,02,SP-CORE-01,BR,BR-1446457642
TXN00001206,CLI000090,2023-04-23,PAGAMENTO,249.74,02,BA-CORE-01,BR,BR-6317889312
TXN00001207,CLI001166,2023-04-22,FATURA,1450.62,10,SP-CORE-01,BR,BR-5281907480
TXN00001208,CLI000681,2023-05-09,AJUSTE,3357.44,02,MG-CORE-01,BR,BR-8351491401
TXN00001209,CLI000687,2023-11-22,AJUSTE,2670.77,02,MG-CORE-01,BR,BR-1399546384
TXN00001210,CLI000477,2023-11-08,FATURA,3194.12,10,MG-CORE-01,BR,BR-4956843441
TXN00001211,CLI000878,2023-04-30,FATURA,93.82,00,RJ-CORE-01,BR,BR-7527316141
TXN00001212,CLI000608,2023-11-14,AJUSTE,296.28,01,RJ-CORE-01,BR,BR-6894808149
TXN00001213,CLI000909,2023-03-19,AJUSTE,1327.6,00,SP-CORE-02,BR,BR-9954587710
TXN00001214,CLI000591,2023-03-10,ESTORNO,987.88,00,BA-CORE-01,BR,BR-8816681105
TXN00001215,CLI000422,2023-04-28,FATURA,2967.33,02,RJ-CORE-01,BR,BR-9911329062
TXN00001216,CLI001068,2023-12-07,FATURA,3459.55,01,BA-CORE-01,BR,BR-3438771483
TXN00001217,CLI000395,2023-04-04,ESTORNO,-1559.42,00,SP-CORE-01,BR,BR-5141285960
TXN00001218,CLI000356,2023-11-21,FATURA,3472.2,01,SP-CORE-02,BR,BR-6311894154
TXN00001219,CLI000337,2023-05-01,AJUSTE,1785.84,10,MG-CORE-01,BR,BR-8734449371
TXN00001220,CLI001181,2023-05-06,AJUSTE,1495.58,01,RJ-CORE-01,BR,BR-8453283834
TXN00001221,CLI000816,2023-11-22,PAGAMENTO,720.88,10,SP-CORE-01,BR,BR-6661014794
TXN00001222,CLI000888,2023-03-27,PAGAMENTO,1658.08,10,BA-CORE-01,BR,BR-2168041588
TXN00001223,CLI000615,2023-09-04,AJUSTE,88.94,10,MG-CORE-01,BR,BR-1870644102
TXN00001224,CLI000627,2023-10-11,AJUSTE,2548.74,02,MG-CORE-01,BR,BR-3511301900
TXN00001225,CLI000280,2023-05-26,PAGAMENTO,1325.51,10,SP-CORE-01,BR,BR-1667483244
TXN00001226,CLI001026,2023-04-11,PAGAMENTO,558.44,01,SP-CORE-01,BR,BR-6000952470
TXN00001227,CLI000631,2023-09-09,ESTORNO,-1427.85,10,MG-CORE-01,BR,BR-7296658772
TXN00001228,CLI000333,2023-07-29,FATURA,3099.8,00,MG-CORE-01,BR,BR-2745958114
TXN00001229,CLI000755,2023-08-12,AJUSTE,3350.7,02,BA-CORE-01,BR,BR-7596745715
TXN00001230,CLI000979,2023-11-30,FATURA,1360.96,10,SP-CORE-02,BR,BR-6186758088
TXN00001231,CLI000933,2023-07-05,FATURA,2215.72,00,SP-CORE-02,BR,BR-6619138852
TXN00001232,CLI000190,2023-05-11,AJUSTE,881.0,01,SP-CORE-01,BR,BR-1515024824
TXN00001233,CLI000867,2023-07-23,PAGAMENTO,2477.12,00,BA-CORE-01,BR,BR-8241550421
TXN00001234,CLI000784,2023-08-07,AJUSTE,899.99,02,BA-CORE-01,BR,BR-1173215225
TXN00001235,CLI000706,2023-07-30,ESTORNO,2638.57,00,SP-CORE-01,BR,BR-2407863065
TXN00001236,CLI000345,2023-05-18,AJUSTE,2625.58,10,RJ-CORE-01,BR,BR-9981691030
TXN00001237,CLI000591,2023-01-01,PAGAMENTO,357.11,10,BA-CORE-01,BR,BR-6822870815
TXN00001238,CLI000997,2023-03-29,PAGAMENTO,633.88,01,SP-CORE-02,BR,BR-3205292512
TXN00001239,CLI000381,2023-09-15,AJUSTE,3320.72,10,BA-CORE-01,BR,BR-8203447752
TXN00001240,CLI000903,2023-01-31,AJUSTE,2629.71,01,RJ-CORE-01,BR,BR-5254923696
TXN00001241,CLI000256,2023-11-22,FATURA,598.12,02,SP-CORE-01,BR,BR-2073108894
TXN00001242,CLI000207,2023-02-02,ESTORNO,1210.69,01,MG-CORE-01,BR,BR-2984460654
TXN00001243,CLI000199,2023-02-01,FATURA,945.96,00,BA-CORE-01,BR,BR-1600406558
TXN00001244,CLI000545,2023-09-25,AJUSTE,2775.42,10,BA-CORE-01,BR,BR-1051354601
TXN00001245,CLI000703,2023-08-31,PAGAMENTO,2654.05,10,RJ-CORE-01,BR,BR-5220094152
TXN00001246,CLI000730,2023-05-03,ESTORNO,-3294.65,10,MG-CORE-01,BR,BR-1561417687
TXN00001247,CLI001087,2023-02-21,ESTORNO,30.73,10,SP-CORE-02,BR,BR-8832617672
TXN00001248,CLI000974,2023-12-25,ESTORNO,2635.01,01,RJ-CORE-01,BR,BR-3768901084
TXN00001249,CLI000094,2023-12-05,PAGAMENTO,674.01,02,SP-CORE-01,BR,BR-4490722186
TXN00001250,CLI000714,2023-12-14,ESTORNO,1566.19,10,MG-CORE-01,BR,BR-1276905285
TXN00001251,CLI000400,2023-09-01,PAGAMENTO,3454.31,00,MG-CORE-01,BR,BR-1553155490
TXN00001252,CLI000179,2023-09-24,AJUSTE,3069.29,00,SP-CORE-02,BR,BR-2423995953
TXN00001253,CLI000988,2023-12-11,ESTORNO,3487.14,10,SP-CORE-02,BR,BR-2979958124
TXN00001254,CLI000060,2023-05-05,AJUSTE,756.51,00,SP-CORE-01,BR,BR-7759781156
TXN00001255,CLI000976,2023-06-17,AJUSTE,3161.22,02,SP-CORE-02,BR,BR-6991473746
TXN00001256,CLI000459,2023-12-07,FATURA,492.43,10,SP-CORE-01,BR,BR-5421592782
TXN00001257,CLI000478,2023-11-26,FATURA,1214.43,10,BA-CORE-01,BR,BR-8229344434
TXN00001258,CLI000697,2023-05-13,AJUSTE,422.6,00,SP-CORE-01,BR,BR-6037168610
TXN00001259,CLI001182,2023-03-01,AJUSTE,2013.48,01,RJ-CORE-01,BR,BR-6098775210
TXN00001260,CLI000655,2023-06-09,FATURA,235.36,01,MG-CORE-01,BR,BR-6496933442
TXN00001261,CLI000219,2023-12-14,ESTORNO,3270.06,01,BA-CORE-01,BR,BR-4794276323
TXN00001262,CLI000608,2023-01-05,PAGAMENTO,1893.26,10,RJ-CORE-01,BR,BR-9738752801
TXN00001263,CLI000299,2023-09-13,AJUSTE,2386.33,01,BA-CORE-01,BR,BR-6562434335
TXN00001264,CLI000980,2023-11-03,FATURA,1134.08,00,RJ-CORE-01,BR,BR-7660157097
TXN00001265,CLI000313,2023-09-11,AJUSTE,1034.4,10,SP-CORE-01,BR,BR-1261903104
TXN00001266,CLI000803,2023-04-26,AJUSTE,2457.42,00,SP-CORE-02,BR,BR-6496596008
TXN00001267,CLI000866,2023-12-04,ESTORNO,-3195.07,01,SP-CORE-01,BR,BR-5884391502
TXN00001268,CLI000580,2023-06-28,PAGAMENTO,2656.85,10,SP-CORE-01,BR,BR-3258354191
TXN00001269,CLI001189,2023-12-23,ESTORNO,-3232.26,10,SP-CORE-01,BR,BR-4413838650
TXN00001270,CLI000905,2023-12-30,FATURA,1078.18,01,BA-CORE-01,BR,BR-9544423456
TXN00001271,CLI000019,2023-05-30,PAGAMENTO,3142.32,01,SP-CORE-02,BR,BR-6837342064
TXN00001272,CLI000345,2023-10-22,ESTORNO,374.78,01,MG-CORE-01,BR,BR-7376649850
TXN00001273,CLI000241,2023-02-19,FATURA,1257.43,10,SP-CORE-02,BR,BR-7452729913
TXN00001274,CLI000244,2023-10-31,ESTORNO,-240513.93,9A,SANTOS-PORT-07,PA,OFFSHORE-480396MI
TXN00001275,CLI000950,2023-07-23,AJUSTE,1720.42,01,MG-CORE-01,BR,BR-4630196130
TXN00001276,CLI000246,2023-05-21,PAGAMENTO,2220.52,10,RJ-CORE-01,BR,BR-1756345332
TXN00001277,CLI001174,2023-02-12,FATURA,444.74,01,SP-CORE-01,BR,BR-7839819230
TXN00001278,CLI000787,2023-05-21,PAGAMENTO,2434.17,00,BA-CORE-01,BR,BR-8291250562
TXN00001279,CLI000204,2023-11-27,PAGAMENTO,2465.52,02,BA-CORE-01,BR,BR-9711080868
TXN00001280,CLI001099,2023-02-02,ESTORNO,-2503.91,01,MG-CORE-01,BR,BR-8303853049
TXN00001281,CLI000371,2023-02-02,PAGAMENTO,1825.78,00,SP-CORE-02,BR,BR-3420671425
TXN00001282,CLI000264,2023-01-03,AJUSTE,1950.43,02,SP-CORE-01,BR,BR-2327372855
TXN00001283,CLI000256,2023-12-01,AJUSTE,581.01,02,SP-CORE-01,BR,BR-3106408413
TXN00001284,CLI000095,2023-07-06,ESTORNO,-3382.64,01,MG-CORE-01,BR,BR-1387652480
TXN00001285,CLI001071,2023-12-04,ESTORNO,1878.68,01,BA-CORE-01,BR,BR-1939777262
TXN00001286,CLI000386,2023-11-07,ESTORNO,-1892.97,01,SP-CORE-01,BR,BR-7556046460
TXN00001287,CLI001131,2023-06-03,AJUSTE,2999.18,01,SP-CORE-02,BR,BR-5297902885
TXN00001288,CLI000153,2023-10-30,AJUSTE,1269.55,01,BA-CORE-01,BR,BR-5855415646
TXN00001289,CLI000521,2023-05-14,ESTORNO,-1348.6,01,MG-CORE-01,BR,BR-4079223686
TXN00001290,CLI000395,2023-12-22,PAGAMENTO,518.49,01,SP-CORE-01,BR,BR-2389803385
TXN00001291,CLI000889,2023-10-16,ESTORNO,-2307.47,01,MG-CORE-01,BR,BR-1094115188
TXN00001292,CLI000256,2023-01-14,PAGAMENTO,3374.78,01,SP-CORE-01,BR,BR-4939447721
TXN00001293,CLI000744,2023-12-17,FATURA,1928.32,00,RJ-CORE-01,BR,BR-4325878813
TXN00001294,CLI000456,2023-05-20,ESTORNO,-529.23,01,RJ-CORE-01,BR,BR-8991514523
TXN00001295,CLI000628,2023-02-23,PAGAMENTO,2743.91,00,SP-CORE-02,BR,BR-5125568431
TXN00001296,CLI000203,2023-02-18,PAGAMENTO,1860.78,02,BA-CORE-01,BR,BR-5728897164
TXN00001297,CLI001089,2023-03-29,FATURA,1126.63,10,SP-CORE-02,BR,BR-6591038760
TXN00001298,CLI000319,2023-09-02,PAGAMENTO,2081.24,02,SP-CORE-01,BR,BR-9369574998
TXN00001299,CLI000511,2023-03-15,AJUSTE,1338.23,02,SP-CORE-01,BR,BR-9420979586
TXN00001300,CLI001029,2023-12-28,PAGAMENTO,1613.1,10,RJ-CORE-01,BR,BR-8083175325
TXN00001301,CLI000833,2023-05-22,ESTORNO,3335.1,01,RJ-CORE-01,BR,BR-8675071314
TXN00001302,CLI000118,2023-02-16,ESTORNO,-2228.67,00,SP-CORE-02,BR,BR-6048096802
TXN00001303,CLI001042,2023-05-27,FATURA,1948.48,10,SP-CORE-01,BR,BR-8252045593
TXN00001304,CLI000390,2023-09-03,AJUSTE,1752.36,00,MG-CORE-01,BR,BR-1546957087
TXN00001305,CLI000087,2023-08-06,FATURA,2465.02,02,SP-CORE-02,BR,BR-4130305126
TXN00001306,CLI000752,2023-03-28,PAGAMENTO,2367.34,01,SP-CORE-02,BR,BR-1139082827
TXN00001307,CLI000777,2023-09-21,AJUSTE,1249.45,00,MG-CORE-01,BR,BR-7882206934
TXN00001308,CLI001105,2023-07-11,AJUSTE,-438799.51,4F,SANTOS-PORT-07,PA,OFFSHORE-315410ZT
TXN00001309,CLI000005,2023-05-29,FATURA,1061.14,02,RJ-CORE-01,BR,BR-5501759051
TXN00001310,CLI001000,2023-04-22,PAGAMENTO,3232.24,00,MG-CORE-01,BR,BR-7073166054
TXN00001311,CLI000725,2023-07-02,FATURA,40.5,10,RJ-CORE-01,BR,BR-9082143437
TXN00001312,CLI000019,2023-01-03,FATURA,1237.03,01,MG-CORE-01,BR,BR-2612105539
TXN00001313,CLI000315,2023-08-09,FATURA,1732.32,00,BA-CORE-01,BR,BR-8854666158
TXN00001314,CLI000464,2023-03-05,PAGAMENTO,3197.62,00,SP-CORE-02,BR,BR-1968870456
TXN00001315,CLI001099,2023-07-22,PAGAMENTO,1322.6,02,MG-CORE-01,BR,BR-2938264714
TXN00001316,CLI000889,2023-02-25,ESTORNO,-3463.0,10,SP-CORE-02,BR,BR-5438474114
TXN00001317,CLI000584,2023-07-03,FATURA,3094.85,01,SP-CORE-01,BR,BR-5381201661
TXN00001318,CLI000408,2023-03-10,FATURA,1393.02,02,SP-CORE-01,BR,BR-1449790661
TXN00001319,CLI001127,2023-12-07,PAGAMENTO,3440.59,00,MG-CORE-01,BR,BR-2468055063
TXN00001320,CLI000797,2023-12-16,PAGAMENTO,2505.84,02,MG-CORE-01,BR,BR-9108603060
TXN00001321,CLI000705,2023-02-26,AJUSTE,3352.72,00,SP-CORE-02,BR,BR-9912067529
TXN00001322,CLI000017,2023-12-17,FATURA,843.04,02,MG-CORE-01,BR,BR-5200656353
TXN00001323,CLI000508,2023-09-03,PAGAMENTO,1027.34,10,SP-CORE-01,BR,BR-9131344493
TXN00001324,CLI000507,2023-09-19,AJUSTE,670.27,02,SP-CORE-01,BR,BR-4025824435
TXN00001325,CLI000372,2023-04-12,PAGAMENTO,1669.15,00,BA-CORE-01,BR,BR-3807341727
TXN00001326,CLI000271,2023-10-30,AJUSTE,2208.6,01,SP-CORE-02,BR,BR-2864876473
TXN00001327,CLI000037,2023-01-20,PAGAMENTO,973.04,01,SP-CORE-02,BR,BR-1230020161
TXN00001328,CLI000628,2023-02-16,AJUSTE,3027.94,10,MG-CORE-01,BR,BR-2422040412
TXN00001329,CLI000875,2023-04-24,AJUSTE,1189.9,10,SP-CORE-01,BR,BR-5185009345
TXN00001330,CLI000857,2023-06-05,FATURA,402.99,02,RJ-CORE-01,BR,BR-7614788357
TXN00001331,CLI000107,2023-06-13,AJUSTE,3134.97,01,SP-CORE-01,BR,BR-8132213650
TXN00001332,CLI000517,2023-04-19,ESTORNO,-1012.9,02,BA-CORE-01,BR,BR-2277326067
TXN00001333,CLI001131,2023-07-06,PAGAMENTO,203684.39,9A,SANTOS-PORT-07,KY,OFFSHORE-241714DB
TXN00001334,CLI000762,2023-06-19,AJUSTE,1274.78,02,BA-CORE-01,BR,BR-8665986525
TXN00001335,CLI000268,2023-11-29,AJUSTE,980.3,10,SP-CORE-01,BR,BR-7317658317
TXN00001336,CLI000203,2023-01-22,FATURA,2061.23,01,SP-CORE-02,BR,BR-2138185235
TXN00001337,CLI001093,2023-10-07,FATURA,2174.16,02,MG-CORE-01,BR,BR-2664416298
TXN00001338,CLI001148,2023-01-23,AJUSTE,464.86,10,BA-CORE-01,BR,BR-6933261892
TXN00001339,CLI000859,2023-07-07,ESTORNO,-245938.42,9A,SANTOS-PORT-07,LU,OFFSHORE-806868FO
TXN00001340,CLI001160,2023-03-27,FATURA,2105.05,01,RJ-CORE-01,BR,BR-9316609031
TXN00001341,CLI001052,2023-12-22,FATURA,681.86,10,MG-CORE-01,BR,BR-6307042062
TXN00001342,CLI000821,2023-03-26,FATURA,1543.35,10,BA-CORE-01,BR,BR-2283560032
TXN00001343,CLI000019,2023-04-16,ESTORNO,660.55,01,BA-CORE-01,BR,BR-9739092337
TXN00001344,CLI000607,2023-09-15,PAGAMENTO,2482.98,02,RJ-CORE-01,BR,BR-1633282877
TXN00001345,CLI000081,2023-10-10,ESTORNO,-434.48,01,SP-CORE-01,BR,BR-2928610987
TXN00001346,CLI000431,2023-05-23,AJUSTE,3246.82,02,SP-CORE-01,BR,BR-1827752234
TXN00001347,CLI001125,2023-01-01,FATURA,2277.29,02,RJ-CORE-01,BR,BR-5478258887
TXN00001348,CLI000022,2023-03-10,ESTORNO,1441.03,02,RJ-CORE-01,BR,BR-8228968839
TXN00001349,CLI001101,2023-04-23,ESTORNO,2562.06,02,SP-CORE-02,BR,BR-7850677534
TXN00001350,CLI000423,2023-12-19,FATURA,1349.29,02,BA-CORE-01,BR,BR-4467514661
TXN00001351,CLI000319,2023-04-23,PAGAMENTO,1148.44,01,BA-CORE-01,BR,BR-5668747327
TXN00001352,CLI000982,2023-04-29,PAGAMENTO,2559.75,10,RJ-CORE-01,BR,BR-7684533347
TXN00001353,CLI001167,2023-09-11,FATURA,651.67,01,SP-CORE-02,BR,BR-7666022005
TXN00001354,CLI000364,2023-04-03,PAGAMENTO,2273.52,00,RJ-CORE-01,BR,BR-8974140139
TXN00001355,CLI000874,2023-12-18,PAGAMENTO,2135.22,00,SP-CORE-02,BR,BR-7527011028
TXN00001356,CLI000282,2023-08-21,AJUSTE,3183.78,10,SP-CORE-01,BR,BR-8652281649
TXN00001357,CLI000028,2023-11-05,FATURA,367.06,10,SP-CORE-01,BR,BR-5778232041
TXN00001358,CLI000028,2023-03-09,FATURA,884.23,00,RJ-CORE-01,BR,BR-1642708893
TXN00001359,CLI000286,2023-02-24,FATURA,1907.45,02,SP-CORE-01,BR,BR-4348118981
TXN00001360,CLI000981,2023-10-16,PAGAMENTO,3125.52,01,RJ-CORE-01,BR,BR-8669719073
TXN00001361,CLI000044,2023-05-05,AJUSTE,214.45,02,BA-CORE-01,BR,BR-9075121701
TXN00001362,CLI000291,2023-02-22,FATURA,1915.35,00,BA-CORE-01,BR,BR-9065491438
TXN00001363,CLI000724,2023-04-25,FATURA,103.52,10,MG-CORE-01,BR,BR-6429425484
TXN00001364,CLI000226,2023-04-26,ESTORNO,-3227.48,10,SP-CORE-01,BR,BR-8107258941
TXN00001365,CLI000684,2023-02-22,AJUSTE,3348.5,02,RJ-CORE-01,BR,BR-3031719772
TXN00001366,CLI000310,2023-07-04,FATURA,3233.15,00,SP-CORE-01,BR,BR-6034559492
TXN00001367,CLI000618,2023-08-08,AJUSTE,1866.07,01,MG-CORE-01,BR,BR-2730759996
TXN00001368,CLI000157,2023-06-28,ESTORNO,3066.4,02,MG-CORE-01,BR,BR-2725373847
TXN00001369,CLI000800,2023-03-18,FATURA,2726.69,01,RJ-CORE-01,BR,BR-9070061596
TXN00001370,CLI000571,2023-09-02,PAGAMENTO,2854.98,00,BA-CORE-01,BR,BR-3965734008
TXN00001371,CLI000723,2023-02-16,AJUSTE,1144.23,01,SP-CORE-02,BR,BR-9801637712
TXN00001372,CLI000504,2023-09-11,ESTORNO,-1494.94,10,BA-CORE-01,BR,BR-2599620611
TXN00001373,CLI000472,2023-08-03,PAGAMENTO,1931.7,10,BA-CORE-01,BR,BR-8703676933
TXN00001374,CLI000450,2023-02-12,PAGAMENTO,2041.75,10,BA-CORE-01,BR,BR-6630484376
TXN00001375,CLI001144,2023-05-01,FATURA,1278.75,01,SP-CORE-01,BR,BR-8914965741
TXN00001376,CLI000286,2023-03-10,PAGAMENTO,3224.75,00,RJ-CORE-01,BR,BR-3941417062
TXN00001377,CLI000115,2023-08-24,ESTORNO,521.61,10,SP-CORE-02,BR,BR-1979069637
TXN00001378,CLI000870,2023-03-02,AJUSTE,3367.94,01,MG-CORE-01,BR,BR-8489236010
TXN00001379,CLI000062,2023-01-28,ESTORNO,2460.88,00,MG-CORE-01,BR,BR-6673086213
TXN00001380,CLI001166,2023-07-07,AJUSTE,511.65,01,SP-CORE-01,BR,BR-8425136942
TXN00001381,CLI000614,2023-03-18,PAGAMENTO,2683.65,10,SP-CORE-02,BR,BR-1383484123
TXN00001382,CLI000228,2023-07-30,PAGAMENTO,2534.5,10,SP-CORE-01,BR,BR-2897158366
TXN00001383,CLI001031,2023-01-31,AJUSTE,3086.43,00,BA-CORE-01,BR,BR-9831336766
TXN00001384,CLI000529,2023-01-06,AJUSTE,1399.44,10,MG-CORE-01,BR,BR-4399425369
TXN00001385,CLI000257,2023-12-30,ESTORNO,811.06,01,RJ-CORE-01,BR,BR-5576790020
TXN00001386,CLI001146,2023-07-25,AJUSTE,2174.27,01,MG-CORE-01,BR,BR-2732526008
TXN00001387,CLI000338,2023-12-21,FATURA,1650.16,02,MG-CORE-01,BR,BR-3442428958
TXN00001388,CLI000214,2023-07-10,FATURA,2270.33,01,RJ-CORE-01,BR,BR-1746196273
TXN00001389,CLI000578,2023-07-05,FATURA,2119.1,02,SP-CORE-01,BR,BR-1247508299
TXN00001390,CLI000634,2023-10-05,AJUSTE,390.5,01,BA-CORE-01,BR,BR-5437006340
TXN00001391,CLI000175,2023-10-10,AJUSTE,722.01,00,SP-CORE-02,BR,BR-6150137259
